Opt Type,,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_cliquet,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,secure_rate_gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab,gmab
1,18,0.022320328,0.04474255,0.08981473,0.18025269,0.2697292,0.35634655,0.51201874,0.6924054,0.034149103,0.06891435,0.14014669,0.28816116,0.44053632,0.59261304,0.8721842,1.1779057,0.04638245,0.05827219,0.09876507,0.18918508,0.27864364,0.36524305,0.5208794,0.7011943,0.09158481,0.09286967,0.11722284,0.19815338,0.28761196,0.37421137,0.5298477,0.7101626,0.13737704,0.13737687,0.14561582,0.20818508,0.29658023,0.38317963,0.538816,0.7191309,0.06104305,0.078951724,0.14360803,0.29161754,0.44398776,0.5960595,0.8756208,1.1813225,0.12086519,0.12241864,0.16040218,0.29578912,0.44745407,0.5995258,0.8790871,1.1847887,0.18129775,0.1812975,0.19631542,0.31262243,0.45328605,0.6029921,0.8825534,1.1882551,0.024062121,0.013529639,0.008950336,0.008941365,0.008932392,0.06926448,0.04812712,0.027408106,0.017909667,0.017900692,0.11505672,0.09263433,0.055801086,0.04186743,0.027932387,0.02689395,0.010037376,0.003461347,0.003458871,0.003456393,0.086716086,0.053504292,0.02025549,0.013942042,0.007627963,0.14714865,0.11238316,0.056168735,0.030775344,0.024461264
1,19,0.021602003,0.043252558,0.08661156,0.17287181,0.25702962,0.33703926,0.47540757,0.6154512,0.033399973,0.06731707,0.13653085,0.27901906,0.42349675,0.564892,0.8142475,1.0517592,0.04642355,0.05720559,0.09504738,0.18129207,0.26543435,0.34542844,0.48376566,0.62374717,0.09213111,0.092937335,0.11488958,0.18974346,0.27388573,0.3538798,0.49221703,0.6321985,0.13819648,0.13819641,0.1438565,0.2033215,0.28233707,0.36233118,0.5006684,0.64064986,0.061197724,0.077591665,0.14037542,0.28221193,0.42668542,0.56807643,0.8174235,1.0549184,0.1218531,0.12263609,0.15723105,0.28751197,0.4298867,0.57127774,0.8206248,1.0581198,0.18277957,0.18277948,0.19389983,0.30355978,0.43757772,0.574479,0.8238261,1.061321,0.02482155,0.013953036,0.008435814,0.008428039,0.008420264,0.0705291,0.049684774,0.028278014,0.016879413,0.01687164,0.11659448,0.09494385,0.057244934,0.043223098,0.030449688,0.02779775,0.010274596,0.003844572,0.003194969,0.003192866,0.08845312,0.05531902,0.020700198,0.014192887,0.008492914,0.1493796,0.11546241,0.057368983,0.031897347,0.024540728
1,20,0.021550098,0.04314642,0.086389996,0.17237766,0.25618857,0.3357589,0.4729372,0.6101311,0.03327637,0.06706489,0.1360047,0.27786127,0.4215674,0.5620241,0.80897,1.041522,0.046347834,0.05705095,0.0947115,0.18067403,0.2644623,0.3440131,0.4811619,0.61832565,0.09202456,0.092785336,0.11456908,0.18902168,0.27280995,0.35236076,0.48950952,0.6266733,0.13803676,0.13803668,0.14365336,0.2028015,0.28115758,0.3607084,0.49785715,0.6350209,0.061017513,0.07731952,0.13982876,0.28098089,0.42468098,0.56513244,0.81207037,1.0446143,0.12149735,0.12219831,0.15666875,0.28630325,0.42781433,0.5682658,0.8152037,1.0477477,0.18224588,0.18224578,0.19300222,0.3021154,0.43555862,0.57139915,0.8183371,1.050881,0.024797736,0.01390453,0.0083215,0.008308931,0.008296364,0.07047446,0.04963892,0.02817908,0.01665658,0.01664401,0.11648666,0.09489026,0.057263367,0.043073397,0.030423837,0.027741142,0.010254629,0.003824052,0.003122994,0.003119624,0.08822098,0.05513342,0.02066405,0.0140395,0.008441983,0.14896952,0.11518089,0.05699753,0.031847008,0.024254154
1,21,0.022809278,0.04574475,0.09192301,0.18491304,0.27744836,0.36769173,0.5324222,0.73403925,0.034665868,0.06999289,0.14249906,0.29373562,0.45038304,0.6079432,0.9023442,1.2421061,0.046632484,0.059121076,0.1011638,0.19414693,0.28667697,0.3769164,0.5416418,0.7432546,0.09187587,0.09337699,0.11901775,0.20339668,0.29592672,0.38616616,0.55089146,0.7525043,0.13781366,0.13781345,0.14786215,0.2126464,0.30517644,0.39541587,0.5601412,0.76175404,0.061266694,0.08011119,0.14607522,0.29730988,0.45395583,0.61151487,0.90591455,1.2456752,0.12101199,0.12287829,0.16291536,0.30097672,0.45753446,0.6150935,0.90949315,1.2492539,0.18151788,0.18151744,0.1982382,0.31816164,0.46254256,0.61867213,0.91307175,1.2528324,0.023823207,0.013376327,0.009240788,0.009237345,0.009233893,0.06906659,0.047632232,0.027094735,0.018487085,0.018483633,0.11500438,0.0920687,0.05593914,0.041382,0.02773335,0.026600825,0.010118295,0.003576157,0.003575206,0.003574252,0.08634612,0.0528854,0.0204163,0.013828816,0.007241093,0.14685202,0.11152455,0.055739135,0.031013733,0.024426008
1,22,0.022939177,0.045999892,0.09240576,0.18575422,0.27848822,0.36873412,0.53276044,0.7306309,0.035068016,0.07079042,0.14405411,0.29662952,0.4542742,0.61235744,0.90595144,1.2384139,0.04717644,0.05966316,0.10183611,0.19518435,0.28791824,0.37816405,0.5421903,0.74006075,0.092981175,0.0944638,0.12008434,0.20461509,0.29734898,0.3875948,0.5516211,0.74949145,0.1394716,0.13947155,0.14937395,0.21404581,0.3067797,0.39702553,0.5610518,0.7589222,0.062346738,0.08122474,0.147754,0.30032933,0.457974,0.6160572,0.9096512,1.2421137,0.12320255,0.12503661,0.16511035,0.3042195,0.46167397,0.6197572,0.9133512,1.2458136,0.1848039,0.18480396,0.20138709,0.32188702,0.4670138,0.6234572,0.91705114,1.2495136,0.024237262,0.01366327,0.009430348,0.009430232,0.009430124,0.070042,0.04846391,0.027678588,0.018860975,0.018860867,0.11653242,0.093471654,0.056968186,0.042278975,0.02829159,0.02727872,0.010434325,0.003699883,0.00369985,0.00369982,0.088134535,0.054246202,0.021056237,0.014323111,0.007589993,0.1497359,0.11401355,0.05733298,0.031990618,0.0252575
1,23,0.022328597,0.044748645,0.08978112,0.1799795,0.2689641,0.35479102,0.5078514,0.6802899,0.034160208,0.068914734,0.140052,0.2875249,0.4387672,0.5889782,0.862262,1.1505792,0.04675394,0.058484692,0.09865241,0.18885079,0.2778354,0.3636623,0.5167227,0.6891612,0.09242746,0.09361091,0.11760896,0.19772209,0.28670672,0.37253362,0.525594,0.6980325,0.13864107,0.13864106,0.14600194,0.20878139,0.295578,0.3814049,0.5344653,0.7069038,0.061438426,0.078906074,0.1436289,0.2908959,0.4421382,0.5923492,0.865633,1.1539502,0.12187305,0.12320745,0.16021618,0.29546547,0.44550917,0.5957202,0.869004,1.1573212,0.18280962,0.18280984,0.19676961,0.3120528,0.45199096,0.5990912,0.872375,1.1606922,0.02442534,0.013736046,0.008871286,0.008871286,0.008871286,0.07009886,0.048862264,0.02782784,0.017742593,0.017742593,0.11631248,0.09389242,0.05622081,0.042511366,0.02880188,0.02727822,0.00999134,0.003576891,0.003370995,0.003370995,0.08771285,0.054292716,0.020164171,0.014052378,0.007940561,0.14864941,0.11389511,0.056717604,0.03063969,0.02452787
1,24,0.019269463,0.038465366,0.076538034,0.15067363,0.22063546,0.2845541,0.38722104,0.47217542,0.030765131,0.061849985,0.12477503,0.25201118,0.37746075,0.4961285,0.69225997,0.84919024,0.04581163,0.05314064,0.083893456,0.15802905,0.22799088,0.29190952,0.39457646,0.47953084,0.09162337,0.09162335,0.10629447,0.16540958,0.23534632,0.29926497,0.4019319,0.4868863,0.137435,0.13743499,0.14081483,0.18603735,0.2436711,0.3066204,0.40928733,0.4942417,0.060146555,0.073448345,0.12915216,0.254646,0.38009557,0.49876332,0.6948948,0.85182506,0.11997909,0.12035543,0.14829421,0.26154,0.3827304,0.50139815,0.6975296,0.8544599,0.17996874,0.17996879,0.18750566,0.2756166,0.3930342,0.5050044,0.70016444,0.8570947,0.026542168,0.014675275,0.007355423,0.007355423,0.007355423,0.07235391,0.05315798,0.029756434,0.019615551,0.014735948,0.11816554,0.09896962,0.0642768,0.045504615,0.03536372,0.029381422,0.011598359,0.004377138,0.002634827,0.002634827,0.08921396,0.058505442,0.023519183,0.01399126,0.009528804,0.14920361,0.1181188,0.06273063,0.036380872,0.02360542
1,25,0.020108188,0.040153217,0.07994177,0.15747054,0.23050015,0.2967531,0.40053204,0.4819679,0.031196756,0.06272752,0.12656868,0.2555691,0.38226888,0.5010545,0.69210726,0.8351629,0.04549498,0.053459827,0.08620175,0.16373052,0.23676012,0.3030131,0.406792,0.48822787,0.09099027,0.09099037,0.10693967,0.16999051,0.24302012,0.30927306,0.413052,0.49448785,0.13648546,0.13648556,0.14030637,0.18927117,0.2492801,0.31553304,0.41931197,0.50074786,0.059374437,0.073305964,0.1303877,0.25769484,0.38439462,0.50318027,0.694233,0.8372886,0.11842485,0.11882173,0.14804512,0.2638982,0.3865204,0.505306,0.69635874,0.83941436,0.17763731,0.17763735,0.18563737,0.27607107,0.3959138,0.50904965,0.69848454,0.84154016,0.025386792,0.013306609,0.006259976,0.006259976,0.006259976,0.07088208,0.050837155,0.026997905,0.017470432,0.012519968,0.11637727,0.09633234,0.0603646,0.0413281,0.031800628,0.02817768,0.010578444,0.003819023,0.002125753,0.002125753,0.08722809,0.056094203,0.021476444,0.012160498,0.008329098,0.14644055,0.11490984,0.05906869,0.03329027,0.02050198
1,26,0.019373823,0.0386725,0.07694813,0.1514915,0.22190003,0.28635275,0.3904885,0.47768006,0.031078123,0.062481187,0.12606092,0.25469714,0.3817129,0.5021728,0.70262533,0.86554444,0.046209477,0.0536043,0.08449857,0.15904193,0.22945046,0.2939032,0.39803895,0.4852305,0.092419185,0.09241927,0.10722383,0.16715308,0.23700093,0.30145365,0.4055894,0.49278095,0.13862878,0.13862887,0.14204293,0.1874722,0.24638155,0.3090041,0.41313985,0.5003314,0.060838286,0.074287154,0.13054344,0.25744584,0.3844616,0.50492156,0.70537406,0.86829317,0.12135222,0.12173855,0.14999568,0.26445648,0.3873596,0.5076702,0.70812273,0.87104183,0.18202838,0.18202859,0.18967918,0.27898198,0.39766166,0.51173335,0.71087146,0.87379056,0.026835654,0.014931802,0.007550438,0.007550438,0.007550438,0.073045366,0.053746767,0.030275704,0.019962106,0.01566158,0.11925496,0.09995637,0.0650948,0.04629429,0.0359807,0.029760163,0.011805968,0.004482528,0.002748711,0.002748711,0.090274096,0.05925736,0.023934769,0.014383684,0.009759327,0.15095025,0.1195474,0.06361826,0.03701208,0.024284845
1,27,0.019457154,0.03876263,0.076788925,0.14953099,0.21593568,0.2737598,0.35694718,0.40077198,0.031219954,0.0626582,0.12592852,0.2519785,0.37291902,0.4829673,0.6495446,0.7450624,0.0467299,0.053390764,0.08361002,0.15635209,0.22275677,0.2805809,0.36376828,0.40759307,0.093459815,0.093459606,0.10651707,0.1633662,0.22957788,0.287402,0.37058938,0.41441417,0.14018962,0.14018941,0.14304669,0.18580246,0.23794413,0.2942231,0.37741047,0.42123526,0.06186768,0.07478499,0.13046423,0.25443062,0.37537116,0.48541942,0.65199673,0.74751455,0.12349465,0.1237963,0.15064839,0.26190442,0.37789354,0.48787156,0.65444887,0.7499667,0.1852421,0.18524224,0.19203821,0.2754702,0.38922402,0.4931993,0.656901,0.7524188,0.027272748,0.014628133,0.006821094,0.006821094,0.006821094,0.07400266,0.054696977,0.029728148,0.0203871,0.013835211,0.12073246,0.10142679,0.06625777,0.045612466,0.036271464,0.030647729,0.012126788,0.004535697,0.00245213,0.00245213,0.092274696,0.061138097,0.024719868,0.014013684,0.009925932,0.15402214,0.12258404,0.06610969,0.038487878,0.023491697
1,28,0.017126497,0.03401743,0.06699859,0.12912805,0.18501556,0.23345317,0.3025263,0.3527673,0.029151028,0.058395334,0.11693899,0.23255102,0.34272015,0.44309217,0.59615934,0.7054217,0.046814736,0.051096924,0.07727179,0.13670254,0.1923949,0.24083251,0.30990562,0.3601466,0.093629606,0.09362978,0.10212179,0.15058972,0.20461698,0.25191864,0.32079017,0.37103117,0.14044437,0.14044453,0.14139071,0.17178905,0.21850413,0.2658058,0.33467734,0.38491833,0.061894592,0.07227843,0.12232303,0.2359965,0.34567747,0.4458033,0.59887046,0.7081328,0.12370975,0.12383427,0.14524983,0.24421082,0.35077953,0.45085347,0.6038677,0.71313006,0.18556473,0.18556494,0.19005844,0.2633222,0.3616373,0.45595554,0.6089698,0.71823215,0.029688241,0.017079493,0.010273197,0.00892383,0.007574478,0.07650311,0.059612352,0.03512319,0.02491629,0.02146166,0.12331787,0.1064271,0.07439212,0.05482252,0.04266099,0.032743562,0.013883102,0.005384039,0.003799586,0.003445482,0.094558716,0.06543893,0.028310835,0.016911935,0.011659807,0.1564137,0.1271696,0.07311945,0.043953445,0.030771185
1,29,0.01900649,0.037794854,0.074571446,0.14387456,0.20555079,0.25754693,0.3277955,0.36044267,0.03083467,0.061808523,0.12388863,0.24635905,0.36195955,0.4650243,0.6151519,0.6956072,0.046916757,0.05261609,0.08168182,0.15049309,0.21216932,0.26416546,0.33441404,0.3670612,0.09383344,0.09383321,0.10473559,0.15908659,0.21878785,0.270784,0.34103256,0.37367973,0.14075002,0.14074978,0.1429054,0.18153447,0.2299417,0.27906972,0.3476511,0.38029826,0.06208693,0.07429377,0.12855801,0.24873105,0.36433154,0.4673963,0.61752385,0.69797915,0.12400245,0.12423001,0.1494115,0.2565946,0.367531,0.4698615,0.6198959,0.7003512,0.18600366,0.18600373,0.19196238,0.27056187,0.37878752,0.4762842,0.6239606,0.7044104,0.027910268,0.014821233,0.007110373,0.006618523,0.006618523,0.07482695,0.056038354,0.030164143,0.021454481,0.015212025,0.12174353,0.10295492,0.06833396,0.04636958,0.037659917,0.03125226,0.012485243,0.00466938,0.002520964,0.002371993,0.09316778,0.062421482,0.02552287,0.014099658,0.010235544,0.15516898,0.12419521,0.06807375,0.03985849,0.024202826
1,30,0.019204102,0.038199246,0.07541614,0.14567995,0.20836367,0.26133442,0.33322665,0.36725092,0.030930731,0.06202007,0.12439045,0.2476699,0.36434203,0.4686526,0.6213909,0.7046027,0.0467869,0.052700117,0.08224724,0.15209544,0.21477915,0.2677499,0.33964214,0.3736664,0.09357385,0.0935737,0.10492777,0.16033483,0.22119465,0.27416542,0.34605765,0.38008192,0.1403607,0.14036053,0.14265624,0.18239588,0.23193449,0.28194547,0.35247314,0.3864974,0.061698657,0.074151024,0.12888224,0.2499401,0.36661223,0.4709228,0.62366104,0.7068729,0.12321394,0.12345583,0.14918144,0.25751695,0.36964315,0.47320563,0.62593126,0.7091431,0.18482086,0.18482047,0.19100977,0.27089936,0.3805363,0.47940254,0.6297884,0.71298647,0.027582796,0.014500869,0.006831102,0.006415487,0.006415487,0.07436975,0.05537445,0.029511632,0.020858819,0.01465487,0.12115659,0.10216129,0.06724009,0.04536874,0.036715925,0.030767925,0.012130955,0.004491788,0.002387083,0.002270187,0.092283204,0.06143576,0.024790993,0.01361471,0.009847051,0.15389013,0.1228004,0.06661932,0.03870963,0.023229437
1,31,0.020488396,0.040779706,0.080587886,0.15571624,0.22197685,0.27601695,0.34080347,0.36010504,0.032065175,0.064320564,0.12907973,0.2569738,0.3769391,0.48155916,0.6228171,0.6820371,0.0468648,0.053872004,0.08612597,0.16125433,0.22751494,0.28155503,0.34634155,0.3656431,0.093729705,0.09372974,0.10726181,0.16679242,0.23305303,0.28709313,0.35187966,0.37118122,0.14059448,0.14059453,0.14346486,0.18840508,0.24047616,0.29263124,0.35741776,0.37671933,0.06179367,0.07538623,0.13299742,0.25889263,0.3788579,0.48347798,0.62473595,0.68395597,0.12337985,0.1236559,0.15172254,0.2656166,0.38077673,0.4853968,0.62665474,0.68587476,0.18506972,0.18506926,0.19202949,0.2771693,0.3912735,0.4911471,0.6286147,0.6878128,0.026376404,0.013092299,0.005538087,0.005538087,0.005538087,0.07324131,0.052950036,0.02667393,0.018266171,0.011076188,0.12010609,0.09981482,0.06287698,0.04109659,0.03268884,0.029728496,0.01106567,0.003917696,0.001918831,0.001918831,0.09131467,0.059335336,0.022642808,0.01205659,0.008642783,0.15300454,0.1207487,0.06294976,0.035477806,0.020195488
1,32,0.019558398,0.038814764,0.07621683,0.14509104,0.20344822,0.24916317,0.3023703,0.32406032,0.03144093,0.06294242,0.12576406,0.24785663,0.35957173,0.45479223,0.5819703,0.64424956,0.047302548,0.052941147,0.08245154,0.15101317,0.20937034,0.2550853,0.30829245,0.32998246,0.09460516,0.094605096,0.10506445,0.15890175,0.21529248,0.26100743,0.3142146,0.3359046,0.14190766,0.1419076,0.14381202,0.18168168,0.22707514,0.26993436,0.3221175,0.34380752,0.06270541,0.07511933,0.13021468,0.2499641,0.3616792,0.4568997,0.5840778,0.64635706,0.12527722,0.12546712,0.15078802,0.25771716,0.36474907,0.459423,0.5863408,0.64862007,0.18791582,0.18791547,0.19365448,0.27122065,0.37595248,0.46653366,0.590884,0.65316325,0.027744148,0.014126385,0.006234709,0.005922126,0.005922126,0.07504677,0.055790335,0.028847618,0.020858556,0.013810704,0.12234927,0.10309283,0.06759519,0.04457971,0.036590632,0.031264484,0.012176906,0.004450612,0.00222315,0.002107475,0.09383629,0.0625247,0.025023969,0.013334207,0.009860539,0.15647489,0.12497306,0.06789043,0.039389938,0.023364022
1,33,0.016834732,0.033309348,0.06509202,0.12351454,0.17449878,0.21757619,0.28120303,0.32401228,0.028890822,0.0577402,0.11507787,0.22663261,0.33094785,0.42439818,0.5686466,0.66574603,0.04717107,0.05110273,0.07558603,0.1321531,0.18224084,0.22508025,0.2887071,0.33151636,0.09434215,0.09434206,0.10198274,0.14573969,0.19582744,0.23866685,0.3022937,0.34510294,0.14151311,0.14151302,0.14151292,0.1668366,0.209414,0.2522534,0.31588024,0.3586895,0.062196996,0.07175242,0.12041151,0.23025306,0.33433765,0.42772678,0.5719752,0.6690746,0.12439369,0.12440526,0.14379397,0.23820277,0.339231,0.43262014,0.57686853,0.67396796,0.18659052,0.18659016,0.1899387,0.2588152,0.34968486,0.43809855,0.5817619,0.6788613,0.030336337,0.017793383,0.010494009,0.009566281,0.008638553,0.077507414,0.06103271,0.036890715,0.025723143,0.022225149,0.12467837,0.10820368,0.07642089,0.058049127,0.04332206,0.033306174,0.014012219,0.005333647,0.003859113,0.003620448,0.095502876,0.06666506,0.028716102,0.017965797,0.011570159,0.1576997,0.12884997,0.074860826,0.044776283,0.032182593
1,34,0.014988153,0.02969676,0.058275133,0.11206329,0.16136187,0.20587485,0.2761323,0.33104336,0.027244477,0.054489534,0.10885008,0.21604124,0.3191448,0.41521233,0.5706407,0.6881455,0.047247946,0.05068231,0.07154384,0.12509573,0.17439282,0.21890429,0.28915873,0.34406382,0.09449589,0.09449571,0.10122668,0.13918677,0.18848386,0.23299533,0.30324978,0.35815486,0.14174372,0.14174354,0.14174366,0.16413113,0.20257486,0.24708635,0.3173408,0.37224588,0.06227739,0.07036983,0.11515711,0.2209156,0.32401875,0.4200859,0.5755135,0.69301677,0.12455463,0.12455434,0.14139064,0.23051809,0.32916948,0.42523664,0.5806642,0.6981675,0.18683198,0.18683168,0.1894409,0.25348476,0.34348965,0.4303874,0.58581495,0.70331824,0.032259792,0.020985547,0.013268707,0.013150573,0.01303244,0.07950774,0.06479895,0.04295155,0.028758457,0.027123481,0.12675557,0.11204679,0.08346853,0.066272475,0.052067842,0.035032917,0.015880298,0.006307032,0.004905203,0.004874359,0.09731015,0.070064805,0.03254056,0.021878304,0.014476845,0.1595875,0.13234216,0.08059082,0.05082941,0.037443526
1,35,0.014596221,0.02892058,0.056789692,0.10953971,0.1583124,0.20212935,0.27054304,0.32215118,0.02704311,0.05407665,0.1080125,0.21451566,0.31720015,0.41239274,0.56478477,0.67635554,0.04762057,0.050824095,0.07063331,0.12333554,0.17210594,0.2159206,0.28432968,0.33592862,0.0952411,0.0952409,0.10150626,0.13761754,0.18638794,0.2302026,0.2986117,0.35021064,0.14286153,0.14286134,0.1428613,0.16436072,0.20066991,0.24448457,0.31289366,0.3644926,0.0631319,0.07095646,0.11504315,0.2196919,0.3223758,0.41756776,0.56995857,0.6815269,0.12626383,0.12626417,0.14253387,0.23028973,0.32768103,0.422873,0.5752638,0.68683213,0.18939586,0.1893962,0.19187559,0.25378805,0.3432445,0.42817822,0.580569,0.69213736,0.033024345,0.021903517,0.013843613,0.013819732,0.013795833,0.08064488,0.06632032,0.044716574,0.030831961,0.028077837,0.12826532,0.11394076,0.08607162,0.068707965,0.054821,0.036088787,0.01687981,0.007030641,0.005182591,0.005176249,0.09922072,0.07218753,0.034521367,0.023152126,0.015774066,0.16235276,0.13531955,0.083863094,0.053685337,0.0392724
1,36,0.012712901,0.025232961,0.049630366,0.09539801,0.13626969,0.171308,0.22141959,0.24805011,0.024884224,0.049771763,0.09937267,0.19646922,0.28784883,0.36987913,0.4932968,0.5656368,0.047331657,0.048756246,0.06275404,0.10852169,0.14939336,0.18443167,0.23454326,0.26117378,0.09466352,0.09466354,0.09727548,0.12251239,0.16251707,0.19755538,0.24766697,0.2742975,0.14199528,0.1419953,0.14199546,0.15653402,0.17910714,0.21067905,0.26079065,0.28742117,0.062250257,0.06833093,0.10736624,0.20113455,0.29251415,0.37454444,0.49796212,0.5703021,0.12450048,0.12450034,0.13708864,0.2137303,0.29745996,0.37920976,0.50262743,0.57496744,0.18675083,0.18675068,0.18835089,0.23540074,0.31584406,0.38858485,0.50729275,0.57963276,0.034618758,0.023523284,0.013123676,0.013123676,0.013123676,0.08195062,0.069430575,0.047645118,0.03602917,0.027114376,0.12928237,0.11676233,0.0923651,0.072751924,0.061136007,0.037366033,0.018559169,0.007993569,0.004665323,0.004665323,0.09961626,0.07472858,0.03771597,0.023462532,0.017261082,0.1618666,0.13697892,0.08897822,0.058309097,0.03893152
1,37,0.012053439,0.023877796,0.046775464,0.08913534,0.12615606,0.1570967,0.19925988,0.21807556,0.024244377,0.04844465,0.0965275,0.19002631,0.27715775,0.35452944,0.46875873,0.5323839,0.047313906,0.04805054,0.06119289,0.10214382,0.13916454,0.17010517,0.21226835,0.23108403,0.09462792,0.094627954,0.09577234,0.1195506,0.15217304,0.18311368,0.22527686,0.24409254,0.14194182,0.14194185,0.14194186,0.15328304,0.17423283,0.19958828,0.23828533,0.25710103,0.062061206,0.067537986,0.10479976,0.19462067,0.2817521,0.3591238,0.4733531,0.5369783,0.12412217,0.12412191,0.13538162,0.20787399,0.28802934,0.36399204,0.47794744,0.54157263,0.18618323,0.18618298,0.18745579,0.23062344,0.30605972,0.37467185,0.485355,0.54877734,0.035260465,0.024172744,0.014417426,0.013008477,0.013008477,0.08257448,0.070750155,0.048996873,0.0382674,0.030415263,0.12988837,0.11806405,0.0951664,0.07487714,0.0641477,0.037816826,0.019093337,0.00827226,0.005026602,0.004594362,0.09987778,0.07567726,0.03885412,0.023784256,0.017847678,0.16193886,0.13773832,0.09092829,0.06013031,0.040597122
1,38,0.013510875,0.026856367,0.0529868,0.10252365,0.14745127,0.1866042,0.24404003,0.27893227,0.025356308,0.050767362,0.10157328,0.20170462,0.2968381,0.38305584,0.5145088,0.59609723,0.047035556,0.048932668,0.06505775,0.11459459,0.1595222,0.19867514,0.25611097,0.29100323,0.094071224,0.09407127,0.09768329,0.12666556,0.17159319,0.21074612,0.26818195,0.30307418,0.14110678,0.14110683,0.14110672,0.1586833,0.18366414,0.22281708,0.2802529,0.31514513,0.061157092,0.06781996,0.10864968,0.20577134,0.3009048,0.38712254,0.5185755,0.60016394,0.1223141,0.122314,0.13618344,0.21697973,0.30497155,0.39118928,0.5226422,0.60423064,0.18347122,0.18347111,0.1853455,0.23681416,0.3216228,0.39901334,0.5267089,0.60829735,0.03352468,0.0220763,0.012070946,0.012070946,0.012070946,0.08056035,0.067214906,0.04469649,0.032634117,0.024141923,0.1275959,0.11425047,0.088119924,0.068221994,0.05615965,0.035800785,0.0170526,0.007076395,0.004066717,0.004066717,0.096957795,0.07154664,0.034610163,0.021092935,0.015275105,0.15811491,0.13270375,0.08377222,0.05345694,0.035109535
1,39,0.012101515,0.024016717,0.04723995,0.090925284,0.13032368,0.16478328,0.21695735,0.2527655,0.024497218,0.04902993,0.09804963,0.19473483,0.28719464,0.37233824,0.5087526,0.6097045,0.047290776,0.04838628,0.06266563,0.10458663,0.14398502,0.17844462,0.23061869,0.26642686,0.09458174,0.09458182,0.096548475,0.12315983,0.1576464,0.19210601,0.24428007,0.28008825,0.14187257,0.14187266,0.14187263,0.15475805,0.18079184,0.20922422,0.25794142,0.29374957,0.061671894,0.06768785,0.10618293,0.19967204,0.29213187,0.37727547,0.5136898,0.6146417,0.12334365,0.12334354,0.1358747,0.21219757,0.298897,0.3824847,0.51862705,0.61957896,0.1850155,0.18501538,0.18665116,0.23476815,0.315339,0.39176422,0.52608925,0.6262133,0.035189264,0.02436956,0.015425674,0.013661347,0.013661347,0.08248022,0.070565104,0.04930852,0.037982386,0.03223454,0.12977105,0.11785595,0.094632685,0.07515894,0.063832775,0.037174676,0.018657917,0.008133302,0.005488768,0.004937224,0.09884643,0.07431361,0.037825063,0.02395584,0.017462742,0.16051829,0.13598545,0.08860152,0.05825248,0.040033326
